forced_edge_u,forced_edge_v,forced_edge_node_u,forced_edge_node_v,status,forced_edge_cost,closure_upper,path_upper,declared_baseline_cycle_lower_bound,safe_gain_lower,safe_kappa_lower,safe_threshold_crossed,lkh_returncode,lkh_wall_seconds,hamiltonicity_verified,forced_edge_verified,baseline_path_membership_verified,objective_recomputed_independently,exact_hamiltonian_path_solved,exact_kappa_computed,resumed,error,task_key
282,289,283,290,verified_closure_witness,70,42265,42195,42231.0,-34.0,0.5142857142857142,False,0,0.821732500102371,True,True,True,True,False,False,False,,738a96abca6431a0b838fcd365d14ef50e89b555c5008f31307e7dc3a68ea2a4
282,290,283,291,verified_closure_witness,173,42268,42095,42231.0,-37.0,0.7861271676300579,False,0,0.8660653000697494,True,True,True,True,False,False,False,,f7ccf7bcf2d33e46b38c7320e63db9b2d4c61b73a5b87a480c4cbfff72863882
283,289,284,290,verified_closure_witness,173,42335,42162,42231.0,-104.0,0.3988439306358382,False,0,0.7318933999631554,True,True,True,True,False,False,False,,c9cd3bbe45a461bf759b67e7c6d4f4e71622755b3513a071c516e0bfd3a9a678
283,290,284,291,verified_closure_witness,70,42265,42195,42231.0,-34.0,0.5142857142857142,False,0,0.8652329000178725,True,True,True,True,False,False,False,,85b075fc374e4319c4765e394473abeddbf9b5f62748603d5144b40de626914b
283,299,284,300,verified_closure_witness,370,42428,42058,42231.0,-197.0,0.46756756756756757,False,0,0.9700080000329763,True,True,True,True,False,False,False,,0012a961fbdf83d81926776ac6f81833d732000ef879f0c81452e19734db43a3
284,298,285,299,verified_closure_witness,316,42395,42079,42231.0,-164.0,0.4810126582278481,False,0,0.7997576999478042,True,True,True,True,False,False,False,,2e2e869c7a114226fd32e9b81b8e068432a6ab31b46005e0f81ce4768f8da959
284,299,285,300,verified_closure_witness,332,42402,42070,42231.0,-171.0,0.48493975903614456,False,0,1.0466754999943078,True,True,True,True,False,False,False,,574ccb4a2ab4689b55efe6af2ca28d1bdb46dfe7053879e4f7969722de9fc7ac
285,295,286,296,verified_closure_witness,221,42390,42169,42231.0,-159.0,0.28054298642533937,False,0,1.4101990000344813,True,True,True,True,False,False,False,,98c6cb063fc17fdc03f5c2f92f17b8f4cdae03778e02bcfef9655d598907e3e9
286,291,287,292,verified_closure_witness,179,42394,42215,42231.0,-163.0,0.0893854748603352,False,0,0.8787005001213402,True,True,True,True,False,False,False,,6aeea8a73b54c6007e3cc6d3bec01fbc0708ec53ea0067faeae8c134670a99a9
286,292,287,293,verified_closure_witness,180,42406,42226,42231.0,-175.0,0.027777777777777776,False,0,0.5299259999301285,True,True,True,True,False,False,False,,cca64b1d0292791f21d432beb2e2dba06fa5b23a1e85e2338fe2381cdac50f84
286,295,287,296,verified_closure_witness,189,42322,42133,42231.0,-91.0,0.5185185185185185,False,0,0.49353000009432435,True,True,True,True,False,False,False,,5f130b6950b61c9e71343ac2a78ebf03cbc6c47926268437dd2e27a203953982
287,288,288,289,verified_closure_witness,174,42344,42170,42231.0,-113.0,0.3505747126436782,False,0,1.0058328998275101,True,True,True,True,False,False,False,,7a3c08e2b109a717dc624a84b6c8d9889f64f4acb06dcab6acc1604059c1efb2
287,292,288,293,verified_closure_witness,73,42244,42171,42231.0,-13.0,0.821917808219178,False,0,0.8157192999497056,True,True,True,True,False,False,False,,0cf96faac3090b79a4425734dbb1e1970af046ae0c154ad8b73ef16a9c82b638
287,294,288,295,verified_closure_witness,149,42259,42110,42231.0,-28.0,0.8120805369127517,False,0,0.5493067000061274,True,True,True,True,False,False,False,,477f12cf69551f0ea687516c8b140882140ee96511e61e0732053d96fc55671f
288,291,289,292,verified_closure_witness,174,42327,42153,42231.0,-96.0,0.4482758620689655,False,0,0.8495368999429047,True,True,True,True,False,False,False,,e2c1dac8849171a53f48e30143a7967b53d3c54a860350047419fbe7a28ae6d6
288,292,289,293,verified_closure_witness,168,42332,42164,42231.0,-101.0,0.39880952380952384,False,0,0.9413646999746561,True,True,True,True,False,False,False,,fb6731c48875a2d839b2b5c3a33f7fb03b581931085f9df2b593bb558595f0cb
288,294,289,295,verified_closure_witness,219,42336,42117,42231.0,-105.0,0.5205479452054794,False,0,0.7713742000050843,True,True,True,True,False,False,False,,3ef4c718717f0cb44151007782b0355e9b7fac32f0d86b5fb95579ade019e264
295,307,296,308,verified_closure_witness,512,42532,42020,42231.0,-301.0,0.412109375,False,0,1.8862687000073493,True,True,True,True,False,False,False,,fc1173654c0f6c21053ccf9e562ab7eb58d693e77e47069ed2e8cf7bafa0156f
296,304,297,305,verified_closure_witness,344,42336,41992,42231.0,-105.0,0.6947674418604651,False,0,0.8312250999733806,True,True,True,True,False,False,False,,af73ef5aa0153dc7117bb98546531c67abc184c0777db0ed7b2bc16a6bcaff8c
296,309,297,310,verified_closure_witness,488,42418,41930,42231.0,-187.0,0.6168032786885246,False,0,0.6830672000069171,True,True,True,True,False,False,False,,ccf563d5bf4a28fb530119e45090291487c4fd49aa14d900bfe74a62fca15a98
297,309,298,310,verified_closure_witness,461,42365,41904,42231.0,-134.0,0.7093275488069414,False,0,0.6554537999909371,True,True,True,True,False,False,False,,cc818735cb7753e63cefa940591de3113303544c12060b40160dab58a33e6704
298,308,299,309,verified_closure_witness,331,42320,41989,42231.0,-89.0,0.7311178247734139,False,0,1.144538499880582,True,True,True,True,False,False,False,,df202a43755225337cb8497926ae42a20ca7edb362c811c4c4369f8b259214cf
299,303,300,304,verified_closure_witness,579,42592,42013,42231.0,-361.0,0.3765112262521589,False,0,1.2826913001481444,True,True,True,True,False,False,False,,b582cb304fd58c120fe9482c8638c33a65a8e46ed4b9724cd319b54b144341a9
300,305,301,306,verified_closure_witness,150,42258,42108,42231.0,-27.0,0.82,False,0,0.8329159000422806,True,True,True,True,False,False,False,,bd756748726badc365aebc0a7eca8e185fd9660148cf26c7b4f37be68b411373
300,306,301,307,verified_closure_witness,181,42394,42213,42231.0,-163.0,0.09944751381215469,False,0,0.7894747999962419,True,True,True,True,False,False,False,,721c95188835a9c0d91866fdca7727fcead85ee5bf3b81b80b7cd47d027657c9
301,306,302,307,verified_closure_witness,150,42364,42214,42231.0,-133.0,0.11333333333333333,False,0,0.9861741000786424,True,True,True,True,False,False,False,,b9ae0846cc9ea4198bb82126745a9c572f9d772ade81b9dee9dd3ae2a3987c33
301,310,302,311,verified_closure_witness,268,42413,42145,42231.0,-182.0,0.3208955223880597,False,0,0.7775081999134272,True,True,True,True,False,False,False,,bc6ffd6a223f57edc9b2bbacc564379238b5cc3992954faf747c2a2a57d7211d
302,308,303,309,verified_closure_witness,389,42393,42004,42231.0,-162.0,0.583547557840617,False,0,1.8058823000174016,True,True,True,True,False,False,False,,a4df347a68d726c84d0204d7ae7821459570c7b6e2c1c856be2431bec9e29a15
303,308,304,309,verified_closure_witness,555,42372,41817,42231.0,-141.0,0.745945945945946,False,0,0.6200075999367982,True,True,True,True,False,False,False,,021a0f2ea14863e76ae91ce7a4f59919679dcd59825557d3447889375f68af3d
305,310,306,311,verified_closure_witness,149,42289,42140,42231.0,-58.0,0.610738255033557,False,0,0.9440776000265032,True,True,True,True,False,False,False,,815856d35aa832a5ab0dc1240c8594f77b5d0f5f3e0917b7d3f3030b182b7fff
305,311,306,312,verified_closure_witness,181,42308,42127,42231.0,-77.0,0.574585635359116,False,0,1.2244820999912918,True,True,True,True,False,False,False,,24076d78938e412bda82d0561b45564d9ec7b9dba078393fbcbf505d488bd8f1
306,307,307,308,verified_closure_witness,561,42686,42125,42231.0,-455.0,0.1889483065953654,False,0,0.6981645000632852,True,True,True,True,False,False,False,,17e1a4aa0f5167430c67c6b48efb6a98b697ba379356ba6c4bb9c0114818fa62
306,311,307,312,verified_closure_witness,150,42250,42100,42231.0,-19.0,0.8733333333333333,False,0,0.7733781000133604,True,True,True,True,False,False,False,,3854e2b6c80ab497ebf06ba46647f98c647d093e869ba8be76d8eef093374ad1
307,309,308,310,verified_closure_witness,651,42324,41673,42231.0,-93.0,0.8571428571428571,False,0,0.6698642999399453,True,True,True,True,False,False,False,,839c7f9554fba271932a21ea2390b71f3f206536b1d6799164cfc6c0d7cdbd7f
